"hash","ubid","grid","lat","lon","area","height","height_source","height_predict","fp","fp_source","state","county"
"ODU0NFZRUDQrOjE2ODM3NjMwOTk","8544VQP4+5H-1-1-1-1","8544VQP4+","32.88547","-117.24359","613.4330741658314","7.23","model","7.23","POLYGON((-117.2436899 32.8854232,-117.2436889 32.8853461,-117.2434055 32.8853487,-117.2434085 32.8856128,-117.2436787 32.8856109,-117.2436778 32.8855196,-117.243537 32.8855206,-117.2435359 32.8854246,-117.2436899 32.8854232))","osm","California","06073"
"ODU0NFZRUDQrOi0yODg1OTEzNzc","8544VQP4+23-4-4-9-4","8544VQP4+","32.885001","-117.244776","8683.26615548014","9.31","model","9.31","POLYGON((-117.2452934 32.8851133,-117.2452932 32.8850449,-117.2452551 32.8850451,-117.2452548 32.8849741,-117.2452905 32.884974,-117.2452899 32.8848258,-117.2452611 32.8848258,-117.245261 32.8847846,-117.245292 32.8847845,-117.2452916 32.8846838,-117.2452088 32.8846841,-117.2452089 32.8847032,-117.2451726 32.8847033,-117.2451714 32.8844226,-117.2450016 32.8844231,-117.2450015 32.8843884,-117.2448526 32.8843889,-117.2448527 32.8844143,-117.2447629 32.8844146,-117.2447507 32.8844146,-117.2447487 32.8839496,-117.2444453 32.8839556,-117.2443219 32.8839509,-117.2443238 32.8843809,-117.2442889 32.884381,-117.2442892 32.8844377,-117.2443212 32.8844376,-117.2443215 32.884514,-117.2444655 32.8845135,-117.2444658 32.8845742,-117.2443718 32.8845745,-117.2443722 32.8846597,-117.2445347 32.8846592,-117.2445349 32.884707,-117.2444483 32.8847073,-117.2444492 32.8849018,-117.2444194 32.8849019,-117.2444198 32.8849896,-117.2444516 32.8849895,-117.244452 32.8850875,-117.2444134 32.8850876,-117.2444135 32.8851197,-117.2443364 32.8851199,-117.2443369 32.8852371,-117.2443119 32.8852372,-117.2443123 32.8853236,-117.2443304 32.8853235,-117.2443307 32.8853843,-117.2444287 32.885384,-117.2444289 32.8854215,-117.2444117 32.8854215,-117.2444121 32.8854989,-117.2444272 32.8854989,-117.2444274 32.8855531,-117.2444841 32.885553,-117.244484 32.8855415,-117.2445425 32.8855414,-117.2445424 32.8855196,-117.2446068 32.8855194,-117.244607 32.8855531,-117.2446653 32.885553,-117.2446652 32.8855262,-117.244805 32.8855258,-117.244805 32.8855442,-117.2449249 32.8855438,-117.2449246 32.8854706,-117.2449495 32.8854705,-117.2449492 32.8853971,-117.2450094 32.8853969,-117.245009 32.8853159,-117.2450492 32.8853157,-117.2450491 32.8852874,-117.2450231 32.8852875,-117.245023 32.88525,-117.245037 32.88525,-117.2450367 32.8851686,-117.2449003 32.885169,-117.2449001 32.8851043,-117.2448741 32.8851044,-117.2448741 32.8850862,-117.2448588 32.8850863,-117.2448587 32.885063,-117.2448126 32.8850631,-117.2448127 32.8850862,-117.2447894 32.8850863,-117.2447899 32.885183,-117.2447985 32.885183,-117.2447992 32.8853453,-117.2447144 32.8853456,-117.2447144 32.8853273,-117.2446437 32.8853275,-117.2446438 32.8853466,-117.2445442 32.8853469,-117.2445437 32.8852359,-117.2445733 32.8852358,-117.244573 32.8851688,-117.2445579 32.8851688,-117.2445577 32.885129,-117.2446654 32.8851287,-117.2446651 32.8850541,-117.2446886 32.885054,-117.2446881 32.884938,-117.244673 32.884938,-117.2446729 32.8848955,-117.2446992 32.8848954,-117.2446989 32.8848322,-117.2446761 32.8848323,-117.2446759 32.8847871,-117.2446946 32.8847871,-117.2446943 32.884707,-117.2446009 32.8847073,-117.2446006 32.8846417,-117.2447743 32.8846411,-117.2447744 32.8846636,-117.2449448 32.8846631,-117.2449447 32.8846402,-117.2450368 32.88464,-117.2450369 32.8846686,-117.2451228 32.8846683,-117.2451229 32.8846993,-117.2450211 32.8846996,-117.2450219 32.8848928,-117.2449921 32.8848929,-117.2449925 32.8849857,-117.2450212 32.8849856,-117.2450218 32.8851303,-117.2451289 32.88513,-117.2451291 32.8851611,-117.2451474 32.885161,-117.2451475 32.8851946,-117.2451781 32.8851945,-117.2451782 32.8852089,-117.2452536 32.8852086,-117.2452532 32.8851134,-117.2452934 32.8851133))","osm","California","06073"
"ODU0NFZRUDQrOjMzNzgzMTA3Mw","8544VQP4+2W-1-1-2-0","8544VQP4+","32.885002","-117.24263","597.5902163462645","7.23","model","7.23","POLYGON((-117.2426919 32.8851588,-117.2426824 32.8847637,-117.2425372 32.884766,-117.2425466 32.8851613,-117.2426919 32.8851588))","osm","California","06073"
"ODU0NFZRUDQrOi04OTMwOTQzMjI","8544VQP4+X2-2-1-2-1","8544VQP4+","32.88747","-117.244942","1360.808624954259","10.0","osm","9.31","POLYGON((-117.2450859 32.8872018,-117.2447668 32.8871992,-117.2447621 32.887593,-117.2448405 32.8875937,-117.2448401 32.8876244,-117.2450065 32.8876257,-117.2450068 32.8875945,-117.2450813 32.8875951,-117.2450859 32.8872018))","osm","California","06073"
"ODU0NFZRUDQrOi05MzgxMTkyNjY","8544VQP4+4R-1-1-1-1","8544VQP4+","32.885286","-117.242992","436.4064229435507","6.56","model","6.56","POLYGON((-117.2431188 32.8852858,-117.2430943 32.8852195,-117.2430605 32.885188,-117.2430229 32.8851785,-117.2430232 32.8852324,-117.2430079 32.8852324,-117.2427875 32.8852348,-117.2427879 32.8852653,-117.242789 32.8853155,-117.2427894 32.8853525,-117.2430152 32.8853506,-117.2430347 32.8853502,-117.2430361 32.8853994,-117.2430812 32.8853679,-117.243102 32.8853225,-117.2431188 32.8852858))","osm","California","06073"
"ODU0NFZRUDQrOi02MzkwMzkwODc","8544VQP4+M2-2-1-1-1","8544VQP4+","32.886652","-117.24495","1481.6806298335728","10.0","osm","9.31","POLYGON((-117.245096 32.8865649,-117.2450157 32.8865648,-117.2450157 32.8865354,-117.2448478 32.8865352,-117.2448477 32.8865645,-117.2447698 32.8865644,-117.2447691 32.8869859,-117.2450952 32.8869863,-117.245096 32.8865649))","osm","California","06073"
"ODU0NFZRUDQrOjE0MDg2ODY2MTU","8544VQP4+3H-1-1-2-1","8544VQP4+","32.885141","-117.24357","717.7060598326713","9.31","model","9.31","POLYGON((-117.2436871 32.8850985,-117.2436855 32.8849805,-117.2433923 32.8849833,-117.243395 32.8852523,-117.2434048 32.8852523,-117.2436729 32.8852588,-117.2436756 32.8851784,-117.2435563 32.8851755,-117.2435565 32.8851712,-117.2435555 32.8850997,-117.2436871 32.8850985))","osm","California","06073"
"ODU0NFZRUDQrOjE3NzI4MjI5OTU","8544VQP4+FH-1-2-1-1","8544VQP4+","32.886179","-117.243548","710.5678584083437","7.23","model","7.23","POLYGON((-117.2436578 32.8862896,-117.2436567 32.8862142,-117.2435624 32.8862155,-117.24356 32.8860906,-117.2436534 32.8860893,-117.243652 32.8860178,-117.2433562 32.8860218,-117.243361 32.8862722,-117.243361 32.88629,-117.2436578 32.8862896))","osm","California","06073"
"ODU0NFZRUDQrOi0xMTgwMzk5MDQx","8544VQP4+7W-1-1-2-0","8544VQP4+","32.885685","-117.242634","479.5213605260749","6.56","model","6.56","POLYGON((-117.2426839 32.8858351,-117.2426814 32.8854592,-117.2425589 32.8854596,-117.2425614 32.885836,-117.2426839 32.8858351))","osm","California","06073"
"ODU0NFZRUDQrOi0yMDc3Nzc3MDY3","8544VQP4+H7-2-2-1-2","8544VQP4+","32.886413","-117.244285","1339.6606377047387","9.31","model","9.31","POLYGON((-117.2445363 32.8863141,-117.2441228 32.8863108,-117.2441235 32.8863771,-117.2440691 32.8863776,-117.2440328 32.8863779,-117.2440374 32.8866295,-117.2444343 32.8866317,-117.2444209 32.886402,-117.2445363 32.8863997,-117.2445363 32.8863141))","osm","California","06073"
"ODU0NFZRUDQrOjQwMzkwMTU0OA","8544VQP4+XQ-1-1-1-1","8544VQP4+","32.887467","-117.243086","436.7733001045116","6.56","model","6.56","POLYGON((-117.2432011 32.8873841,-117.2431077 32.8873401,-117.2430942 32.8873837,-117.2430201 32.8873667,-117.2429608 32.8875515,-117.2430349 32.887568,-117.243021 32.8876133,-117.2431291 32.8876159,-117.2432011 32.8873841))","osm","California","06073"
"ODU0NFZRUDQrOjE3ODEzNTQ5OTY","8544VQP4+8H-1-1-1-1","8544VQP4+","32.885835","-117.243567","601.1988198308042","7.23","model","7.23","POLYGON((-117.243674 32.8858812,-117.2435301 32.8858782,-117.2435331 32.8857746,-117.2436568 32.8857772,-117.2436585 32.8857201,-117.2436585 32.8857021,-117.2433805 32.885702,-117.2433841 32.8859531,-117.2434127 32.8859528,-117.2436718 32.885958,-117.243674 32.8858812))","osm","California","06073"
"ODU0NFZRUDQrOjIxMDg5OTUyNDM","8544VQP4+7V-2-1-3-1","8544VQP4+","32.885665","-117.242835","881.2826668042914","9.31","model","9.31","POLYGON((-117.2429912 32.8854228,-117.2429863 32.8853722,-117.2428192 32.8853591,-117.2428198 32.8854133,-117.2427812 32.8854136,-117.2427767 32.8854523,-117.2427695 32.8855149,-117.2428081 32.8855145,-117.2428004 32.8855977,-117.2427833 32.8855978,-117.2427583 32.8856891,-117.2427545 32.8857028,-117.2427584 32.8857032,-117.2427931 32.8857061,-117.2427904 32.8857271,-117.2427813 32.8857965,-117.2427594 32.8857926,-117.2427426 32.8857896,-117.2426925 32.885902,-117.2427311 32.8859089,-117.2427059 32.8859453,-117.2427613 32.8859596,-117.242882 32.8859908,-117.2429115 32.8859509,-117.242821 32.8859082,-117.2428372 32.8858178,-117.2429316 32.8858423,-117.242952 32.8857518,-117.2428576 32.8857309,-117.2428579 32.8857265,-117.242865 32.8856297,-117.2429806 32.8856288,-117.2429795 32.8855312,-117.2428853 32.885532,-117.2428844 32.8854515,-117.2428841 32.8854236,-117.2429912 32.8854228))","osm","California","06073"
"ODU0NFZRUDUrOi0yMDcyMzg4NjM","8544VQP5+78-0-0-1-1","8544VQP5+","32.885685","-117.241748","71.9281849255908","4.16","model","4.16","POLYGON((-117.241767 32.885743,-117.241767 32.885599,-117.241719 32.885599,-117.241719 32.885743,-117.241767 32.885743))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRUDUrOi0xNzA4MTQ3OTU5","8544VQP5+8Q-2-2-2-0","8544VQP5+","32.885868","-117.240506","584.0338436643815","7.23","model","7.23","POLYGON((-117.2405909 32.8861042,-117.2405882 32.8859915,-117.24055 32.8859855,-117.2405716 32.885609,-117.2404759 32.885613,-117.2404751 32.8856384,-117.2404472 32.8856179,-117.2403557 32.8857053,-117.2404787 32.88579,-117.2404575 32.8860118,-117.2404965 32.8860133,-117.2404999 32.8861062,-117.2405909 32.8861042))","osm","California","06073"
"ODU0NFZRUDUrOjY1NzgwNjkxMA","8544VQP5+6C-1-2-1-1","8544VQP5+","32.885612","-117.241408","949.5391644313737","9.31","model","9.31","POLYGON((-117.2415519 32.8856915,-117.24155 32.8854515,-117.2411713 32.8854519,-117.241171 32.8856919,-117.2414523 32.8856921,-117.2415519 32.8856915))","osm","California","06073"
"ODU0NFZRUDUrOjg3MDQyMTk5MQ","8544VQP5+7W-0-0-1-1","8544VQP5+","32.885634","-117.24023","24.969870611933562","3.58","model","3.58","POLYGON((-117.240204 32.88562,-117.24021 32.88566,-117.240268 32.885655,-117.240263 32.885614,-117.240204 32.88562))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRUDUrOjY3OTM2Njg1OA","8544VQP5+MH-3-2-3-6","8544VQP5+","32.886697","-117.241103","2718.3603012625376","12.0","osm","9.31","POLYGON((-117.2417572 32.8867149,-117.2412084 32.8864627,-117.2411926 32.8864869,-117.2411092 32.8864487,-117.2411233 32.8864271,-117.2408011 32.8862792,-117.2408678 32.8864559,-117.2408524 32.88646,-117.2408819 32.8865383,-117.2409213 32.8865278,-117.2410318 32.8865786,-117.241033 32.8867838,-117.2409482 32.8867841,-117.2409478 32.8867241,-117.2408371 32.8867245,-117.2408391 32.8870832,-117.2411429 32.887082,-117.2411428 32.8870585,-117.2411902 32.8870583,-117.2411897 32.8869498,-117.2411208 32.88695,-117.2411197 32.8867229,-117.2410924 32.886723,-117.2410919 32.8866051,-117.2414791 32.8867814,-117.2417572 32.8867149))","osm","California","06073"
"ODU0NFZRUDUrOjE2MDc0Mjk5MTg","8544VQP5+65-1-2-1-2","8544VQP5+","32.885594","-117.242033","997.2677826898819","9.31","model","9.31","POLYGON((-117.2422838 32.8857288,-117.2422799 32.8854425,-117.2420487 32.8854447,-117.2418444 32.8854466,-117.2418457 32.8855444,-117.2418341 32.8855445,-117.2418366 32.8857331,-117.2420384 32.8857312,-117.2422838 32.8857288),(-117.242147 32.885494,-117.2421433 32.8856808,-117.2420404 32.8856819,-117.241975 32.8856826,-117.2419819 32.8854962,-117.2420456 32.8854954,-117.242147 32.885494))","osm","California","06073"
"ODU0NFZRUDUrOjIwMzcxNDkyNjc","8544VQP5+25-1-2-2-2","8544VQP5+","32.885003","-117.242035","957.2623547880808","9.31","model","9.31","POLYGON((-117.2422759 32.8851294,-117.2422752 32.8848223,-117.2421294 32.8848251,-117.2421446 32.885083,-117.2420384 32.885083,-117.2419785 32.885083,-117.2419593 32.8848256,-117.2418269 32.8848284,-117.2418275 32.8849801,-117.2418408 32.8849801,-117.2418427 32.8851346,-117.2420425 32.8851322,-117.2422759 32.8851294))","osm","California","06073"
"ODU0NFZRUDUrOjEyMjYzOTExMjI","8544VQP5+Q6-1-2-1-3","8544VQP5+","32.886968","-117.241891","983.6927991228733","9.0","osm","9.31","POLYGON((-117.2423331 32.8870213,-117.2421769 32.8869058,-117.2420406 32.8869073,-117.2420413 32.8868641,-117.2416668 32.8868681,-117.2416672 32.8868488,-117.2416324 32.8868478,-117.2416329 32.886892,-117.2416505 32.8869672,-117.2416566 32.886996,-117.2416636 32.8869968,-117.2416647 32.8870605,-117.2417497 32.8870583,-117.2417502 32.8870441,-117.2420135 32.8870402,-117.2420136 32.8870124,-117.2421203 32.8870112,-117.2421205 32.8870237,-117.2423331 32.8870213))","osm","California","06073"
"ODU0NFZRUDUrOi0xNjAwNzA1MQ","8544VQP5+QC-1-2-0-2","8544VQP5+","32.886991","-117.241448","563.0610207999074","10.0","osm","7.23","POLYGON((-117.2416505 32.8869672,-117.2416329 32.886892,-117.2413398 32.886911,-117.2413398 32.8869786,-117.2412326 32.8869831,-117.2412326 32.8870507,-117.2413184 32.8870462,-117.2413291 32.8870732,-117.241613 32.8870616,-117.241594 32.8869748,-117.2416505 32.8869672))","osm","California","06073"
"ODU0NFZRUDUrOi0zMjY4NzQ2Mw","8544VQP5+C4-2-3-1-1","8544VQP5+","32.886103","-117.242137","860.1091913770185","9.31","model","9.31","POLYGON((-117.2423611 32.8861287,-117.2423597 32.8860054,-117.2423594 32.8859806,-117.2422054 32.8860066,-117.24218 32.8860109,-117.2421106 32.8860287,-117.2419622 32.8860669,-117.2417769 32.886152,-117.2418576 32.8862809,-117.2419853 32.8862184,-117.2421122 32.8861721,-117.2421474 32.8861593,-117.2423611 32.8861287))","osm","California","06073"
"ODU0NFZRUDUrOi0xNjY1NTg3NDU0","8544VQP5+2C-1-2-1-1","8544VQP5+","32.885041","-117.241394","912.0424202900714","9.31","model","9.31","POLYGON((-117.2415476 32.8851313,-117.2415432 32.8849,-117.2411643 32.8849051,-117.2411687 32.8851363,-117.2415476 32.8851313))","osm","California","06073"
"ODU0NFZRUDUrOjY0ODg1Njg4MA","8544VQP5+9C-2-2-1-3","8544VQP5+","32.885996","-117.24148","2218.9893412202664","9.31","model","9.31","POLYGON((-117.2417647 32.88601,-117.2417626 32.8859542,-117.2417573 32.8858082,-117.2416605 32.8858051,-117.2414386 32.8857993,-117.2411533 32.8858043,-117.241175 32.8859201,-117.2411756 32.885975,-117.2411759 32.8859989,-117.2411764 32.8860484,-117.2411747 32.886167,-117.2414427 32.8861665,-117.2416458 32.8861662,-117.2416438 32.8861538,-117.2417643 32.886152,-117.2417647 32.88601))","osm","California","06073"
"ODU0NFZRUDUrOi0xMTk1MTMyNDM5","8544VQP5+3H-2-2-2-1","8544VQP5+","32.885172","-117.241015","1401.466370527407","9.31","model","9.31","POLYGON((-117.2411507 32.8851312,-117.2411188 32.8851311,-117.2411199 32.8849605,-117.2408438 32.8849593,-117.2408425 32.8851662,-117.2408813 32.8851663,-117.2408795 32.8854502,-117.2411486 32.8854514,-117.2411507 32.8851312))","osm","California","06073"
"ODU0NFZRUDYrOi0xNjIyNjY2NjQ3","8544VQP6+45-4-7-3-8","8544VQP6+","32.88528","-117.239613","12976.274183206337","9.31","model","9.31","POLYGON((-117.2405418 32.8852159,-117.2405383 32.8850043,-117.2404338 32.8850031,-117.2404322 32.8849711,-117.2400913 32.8849676,-117.2400879 32.8849904,-117.2400527 32.8849636,-117.2395534 32.8849692,-117.2394549 32.8849088,-117.239283 32.8849087,-117.2392835 32.8849656,-117.2391401 32.884967,-117.2391365 32.8849269,-117.2391022 32.8849017,-117.2387205 32.8849018,-117.2387183 32.8850428,-117.2387706 32.8850443,-117.2387744 32.8851731,-117.2387268 32.8851703,-117.2387279 32.8853979,-117.2387778 32.8854005,-117.238777 32.8857348,-117.2389977 32.8857837,-117.2390667 32.8857815,-117.2390684 32.8857991,-117.2392631 32.8857977,-117.2392631 32.8857745,-117.2398624 32.8857196,-117.2398656 32.8856462,-117.2398149 32.8856415,-117.2399528 32.8856322,-117.2402053 32.8856153,-117.2401924 32.8854369,-117.2401957 32.8854187,-117.240311 32.8854124,-117.2403026 32.8852629,-117.2404389 32.8852562,-117.2404414 32.885213,-117.2405418 32.8852159))","osm","California","06073"
"ODU0NFZRUDkrOjExNzM1MjUyNTE","8544VQP9+6X-0-1-0-0","8544VQP9+","32.885551","-117.230001","78.90731913233986","4.16","model","4.16","POLYGON((-117.2300444 32.8855787,-117.2300424 32.8855083,-117.2299348 32.8855104,-117.2299367 32.8855808,-117.2300444 32.8855787))","osm","California","06073"
"ODU0NFZRUDkrOi0xNDA3OTU5MDc5","8544VQP9+5X-1-1-0-0","8544VQP9+","32.885474","-117.23","74.81672330986025","4.16","model","4.16","POLYGON((-117.2300442 32.8854992,-117.2300435 32.8854342,-117.2299329 32.885435,-117.2299336 32.8855,-117.2300442 32.8854992))","osm","California","06073"
"ODU0NFZRUEMrOi0zNDAzMTIwNTY","8544VQPC+23-0-1-0-0","8544VQPC+","32.885034","-117.229753","43.227981232128215","3.87","model","3.87","POLYGON((-117.229778 32.885007,-117.229716 32.885007,-117.229716 32.885074,-117.229778 32.885074,-117.229778 32.885007))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRUEMrOi04MTI0NjI5NQ","8544VQPC+73-0-1-0-0","8544VQPC+","32.885671","-117.229808","71.22951248871152","4.16","model","4.16","POLYGON((-117.2298529 32.8856949,-117.2298507 32.8856321,-117.2297418 32.8856348,-117.229744 32.8856976,-117.2298529 32.8856949))","osm","California","06073"
"ODU0NFZRUEMrOjc4ODE5OTYwMg","8544VQPC+72-1-0-0-1","8544VQPC+","32.885719","-117.229999","177.10102850830722","5.71","model","5.71","POLYGON((-117.2300453 32.8857794,-117.2300418 32.8856265,-117.2299305 32.8856284,-117.229934 32.8857812,-117.2300453 32.8857794))","osm","California","06073"
"ODU0NFZRUEMrOi05MzQyMTE4NDE","8544VQPC+53-0-1-0-0","8544VQPC+","32.885469","-117.229808","81.00056820092102","4.38","model","4.38","POLYGON((-117.2298534 32.8854961,-117.2298531 32.8854274,-117.2297398 32.8854277,-117.2297401 32.8854964,-117.2298534 32.8854961))","osm","California","06073"
"ODU0NFZRUEMrOjE3ODQ0OTcyNjg","8544VQPC+63-0-1-0-0","8544VQPC+","32.885552","-117.229807","84.17305819289002","4.38","model","4.38","POLYGON((-117.2298527 32.88558,-117.2298508 32.8855082,-117.2297382 32.8855103,-117.2297401 32.8855821,-117.2298527 32.88558))","osm","California","06073"
"ODU0NFZRUEMrOi0xMTI2NTUyNjgx","8544VQPC+73-1-1-0-0","8544VQPC+","32.885749","-117.229808","82.07434297957363","4.38","model","4.38","POLYGON((-117.2298526 32.8857775,-117.2298519 32.885706,-117.2297416 32.8857068,-117.2297423 32.8857783,-117.2298526 32.8857775))","osm","California","06073"
"ODU0NFZRUEMrOi0xODI2ODA0NTM1","8544VQPC+42-0-3-1-2","8544VQPC+","32.88531","-117.229955","838.1932189181546","9.31","model","9.31","POLYGON((-117.2302238 32.885358,-117.2302182 32.885235,-117.2295524 32.8852406,-117.2295546 32.8853589,-117.2302238 32.885358))","osm","California","06073"
"ODU0NFZRUEYrOi0xOTY1NjIwMjk4","8544VQPF+2C-1-3-0-1","8544VQPF+","32.885096","-117.226395","551.0666361122626","7.23","model","7.23","POLYGON((-117.2265544 32.8851419,-117.2265137 32.8850528,-117.2264878 32.8850559,-117.2264607 32.8850549,-117.2264261 32.8850435,-117.2264002 32.8850259,-117.2263841 32.8850041,-117.226125 32.8850767,-117.2261706 32.8851979,-117.22632 32.8851513,-117.2263434 32.8852052,-117.2265544 32.8851419))","osm","California","06073"
"ODU0NFZRUEYrOi0xOTk5NTE1NDg","8544VQPF+2V-6-6-5-6","8544VQPF+","32.885124","-117.225318","12065.022039051279","9.31","model","9.31","POLYGON((-117.226088 32.8851434,-117.2260247 32.8849782,-117.2260049 32.8849828,-117.2259818 32.8849235,-117.2259929 32.8849201,-117.2258953 32.8846621,-117.225548 32.8847589,-117.2255212 32.8846927,-117.2254625 32.8847101,-117.2254529 32.8846881,-117.2255101 32.8846714,-117.2254363 32.8844893,-117.2251607 32.8845654,-117.2252338 32.8847494,-117.2252862 32.8847348,-117.2253044 32.8847728,-117.2253179 32.8847828,-117.225341 32.8847868,-117.2253632 32.8847814,-117.2253862 32.8847814,-117.2254045 32.8847854,-117.2254283 32.8847914,-117.2254506 32.8847948,-117.2254744 32.8847914,-117.2254815 32.8848088,-117.2253751 32.8848395,-117.2253807 32.8848528,-117.2253505 32.8848596,-117.2253294 32.8848089,-117.2252026 32.8848456,-117.2251664 32.8847597,-117.2248585 32.8848456,-117.2249386 32.8850587,-117.2245506 32.885157,-117.2246742 32.8854692,-117.2247127 32.8854577,-117.2247253 32.8854882,-117.224688 32.8854996,-117.2247424 32.8856374,-117.2247818 32.8856285,-117.2247925 32.885658,-117.2247552 32.8856678,-117.2248228 32.8858411,-117.2250233 32.8857809,-117.2249775 32.8856658,-117.225006 32.8856582,-117.2250339 32.885724,-117.2251256 32.8856984,-117.225107 32.8856515,-117.2251428 32.8856404,-117.2251349 32.8856203,-117.2252929 32.8855779,-117.2253381 32.8856839,-117.2258906 32.8855244,-117.2258388 32.8853936,-117.2260513 32.8853295,-117.2259942 32.8851701,-117.226088 32.8851434))","osm","California","06073"
"ODU0NFZRUEYrOjg2OTIxMDM4Mg","8544VQPF+7J-1-4-1-1","8544VQPF+","32.885678","-117.22588","1234.2444803422622","9.31","model","9.31","POLYGON((-117.226124 32.8856099,-117.2260796 32.8855013,-117.2254932 32.8856705,-117.225538 32.8857802,-117.2256568 32.8857459,-117.2256969 32.885844,-117.2261232 32.885721,-117.2260827 32.8856218,-117.226124 32.8856099))","osm","California","06073"
"ODU0NFZRUEYrOi0xMTQzMTk1MDgz","8544VQPF+G9-1-4-3-1","8544VQPF+","32.886263","-117.226508","2197.304717032828","9.31","model","9.31","POLYGON((-117.2267452 32.8863234,-117.22668 32.8860625,-117.2265371 32.8859334,-117.2260835 32.8862908,-117.2262394 32.8864191,-117.2265278 32.8864878,-117.2267452 32.8863234))","osm","California","06073"
"ODU0NFZRUEcrOjIyMTA2MDczMg","8544VQPG+85-1-0-0-1","8544VQPG+","32.885874","-117.224583","144.87582381214827","5.45","model","5.45","POLYGON((-117.224583 32.885802,-117.224506 32.88583,-117.224582 32.885982,-117.22466 32.885954,-117.224583 32.885802))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRUEcrOi0xNDI1NTMwODIx","8544VQPG+75-1-1-1-1","8544VQPG+","32.88563","-117.224515","404.5336595542761","6.56","model","6.56","POLYGON((-117.224538 32.885516,-117.224395 32.885552,-117.224481 32.885801,-117.224625 32.885766,-117.224538 32.885516))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRUEcrOjIwNzU0MTg4Ng","8544VQPG+79-1-1-1-3","8544VQPG+","32.885649","-117.22408","823.2407033957631","9.31","model","9.31","POLYGON((-117.223877 32.885627,-117.223931 32.885789,-117.224384 32.885683,-117.22433 32.885521,-117.223877 32.885627))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRUEcrOjExNTM5MDMxNzc","8544VQPG+VC-2-5-3-5","8544VQPG+","32.887152","-117.223967","4597.230368630481","9.31","model","9.31","POLYGON((-117.2246247 32.8871148,-117.2245314 32.8870691,-117.2243828 32.8869964,-117.2242909 32.8871513,-117.2242064 32.887139,-117.2238801 32.8870916,-117.2236035 32.8870514,-117.22358 32.8869793,-117.2235522 32.8868941,-117.2235435 32.8868676,-117.2232855 32.886911,-117.2233026 32.8869815,-117.2233691 32.8872558,-117.2233883 32.8873351,-117.2235573 32.8873611,-117.2238837 32.8874114,-117.22421 32.8874616,-117.2244106 32.8874925,-117.2245337 32.8872754,-117.22455 32.8872465,-117.2246247 32.8871148))","osm","California","06073"
"ODU0NFZRUEgrOi0xODc0NDAxMjQ0","8544VQPH+48-3-2-3-4","8544VQPH+","32.885276","-117.221706","3547.0699855937414","9.31","model","9.31","POLYGON((-117.2221588 32.8853933,-117.2220918 32.8852856,-117.2219218 32.8850121,-117.2218974 32.8849728,-117.221882 32.8849481,-117.2218287 32.8849598,-117.2218014 32.8849111,-117.2216682 32.884961,-117.2216591 32.8849385,-117.2215717 32.8849763,-117.2215083 32.8850037,-117.2215153 32.8850153,-117.2215264 32.8850336,-117.2214731 32.885049,-117.221496 32.8851015,-117.2214383 32.8851245,-117.2214656 32.885177,-117.2214124 32.8851999,-117.2214397 32.8852486,-117.2214042 32.8852639,-117.2214205 32.8852909,-117.221578 32.8855505,-117.2215858 32.8855633,-117.2216123 32.885548,-117.2216248 32.8855641,-117.221653 32.8856004,-117.2217018 32.8855774,-117.2217379 32.8856185,-117.2218046 32.8856029,-117.2218182 32.8856292,-117.2219042 32.885588,-117.2219595 32.8855615,-117.2220177 32.8855336,-117.2219724 32.8854662,-117.2221588 32.8853933))","osm","California","06073"
"ODU0NFZRUEgrOi02NDMwMDQ4MjU","8544VQPH+F7-3-2-2-3","8544VQPH+","32.886191","-117.221868","2078.269485227835","9.31","model","9.31","POLYGON((-117.2221885 32.8864077,-117.2220814 32.8862186,-117.2219449 32.8859777,-117.2219264 32.885945,-117.2219022 32.8859023,-117.2216183 32.8859015,-117.2215501 32.8859013,-117.2215759 32.8859477,-117.2216197 32.8860264,-117.2217281 32.8862214,-117.2218803 32.8864951,-117.2218957 32.8865228,-117.2219507 32.8865012,-117.2219681 32.8864944,-117.2221885 32.8864077))","osm","California","06073"
